Product_ID,name,Category,colour_from_title,US_price_current_usd,US_price_original_usd,US_discount_pct_display,US_on_sale,IN_price_current_inr,IN_price_current_usd,IN_price_original_inr,IN_discount_pct_display,IN_discount_pct_calc,IN_on_sale,Savings_USD,materials_text,made_in,date,exchange_rate,Source File,Segment
962458,CAPRI TEXT BOXY FIT T-SHIRT - Oyster-white | ZARA United States,GENERAL,Oyster-white,39.9,,100.0,True,2050.0,21.9,,100.0,,True,18.0,Composition: 100% cotton | 100% cotton,Turkey,2026-03-22,93.62,comparison_tshirts,Men
962460,SORRENTO TEXT T-SHIRT - Light blue | ZARA United States,GENERAL,Light blue,39.9,,100.0,True,2050.0,21.9,,100.0,,True,18.0,Composition: 100% cotton | 100% cotton,Turkey,2026-03-22,93.62,comparison_tshirts,Men
5868402,STRIPED LINEN COTTON BLEND LONG SLEEVE T-SHIRT - Blue / White | ZARA United States,GENERAL,Blue / White,59.9,,55.0,True,2950.0,31.51,,55.0,,True,28.39,"Composition: 55% linen, 45% cotton | 55% linen | 45% cotton",Cambodia,2026-03-22,93.62,comparison_tshirts,Men
962459,COLORBLOCK PORTOFINO TEXT T-SHIRT - Navy blue | ZARA United States,GENERAL,Navy blue,39.9,,100.0,True,2050.0,21.9,,100.0,,True,18.0,Composition: 100% cotton | 100% cotton,Turkey,2026-03-22,93.62,comparison_tshirts,Men
5868403,ROUND NECK STRIPED LINEN COTTON T-SHIRT - Red / Navy | ZARA United States,GENERAL,Red / Navy,59.9,,55.0,True,2950.0,31.51,,55.0,,True,28.39,"Composition: 55% linen, 45% cotton | 55% linen | 45% cotton",Cambodia,2026-03-22,93.62,comparison_tshirts,Men
5868400,LINEN - COTTON T-SHIRT - Oyster-white | ZARA United States,GENERAL,Oyster-white,45.9,,55.0,True,2350.0,25.1,,55.0,,True,20.8,"Composition: 55% linen, 45% cotton | 55% linen | 45% cotton",Cambodia,2026-03-22,93.62,comparison_tshirts,Men
5868404,STRIPED LINEN COTTON BLEND LONG SLEEVE T-SHIRT - Striped | ZARA United States,GENERAL,Striped,59.9,,55.0,True,2950.0,31.51,,55.0,,True,28.39,"Composition: 55% linen, 45% cotton | 55% linen | 45% cotton",Cambodia,2026-03-22,93.62,comparison_tshirts,Men
2142406,KNIT REGULAR FIT T-SHIRT - taupe brown | ZARA United States,GENERAL,taupe brown,59.9,,37.0,True,2950.0,31.51,,37.0,,True,28.39,"Composition: 37% cotton, 28% linen, 19% polyester, 16% polyamide | 37% cotton | 28% linen | 19% polyester | 19% RCS-certified recycled polyester | 37% OCS certified organically grown cotton",China,2026-03-22,93.62,comparison_tshirts,Men
5868401,STRIPED LINEN COTTON BLEND T-SHIRT - striped | ZARA United States,GENERAL,striped,45.9,,55.0,True,2350.0,25.1,,55.0,,True,20.8,"Composition: 55% linen, 45% cotton | 55% linen | 45% cotton",Cambodia,2026-03-22,93.62,comparison_tshirts,Men
5644406,RELAXED FIT INTERLOCK T-SHIRT - Oyster-white | ZARA United States,GENERAL,Oyster-white,45.9,,97.0,True,2350.0,25.1,,97.0,,True,20.8,"Composition: 97% cotton, 3% elastane | 97% cotton",Morocco,2026-03-22,93.62,comparison_tshirts,Men
5644411,RELAXED FIT TANK TOP - Anthracite Gray | ZARA United States,GENERAL,Anthracite Gray,39.9,,97.0,True,2050.0,21.9,,97.0,,True,18.0,"Composition: 97% cotton, 3% elastane | 97% cotton",Morocco,2026-03-22,93.62,comparison_tshirts,Men
5644410,RELAXED FIT SEAMED T-SHIRT - Mid-mink | ZARA United States,GENERAL,Mid-mink,45.9,,97.0,True,2350.0,25.1,,97.0,,True,20.8,"Composition: 97% cotton, 3% elastane | 97% cotton",Morocco,2026-03-22,93.62,comparison_tshirts,Men
4187152,GEOMETRIC JACQUARD SHIRT - Navy blue | ZARA United States,GENERAL,Navy blue,59.9,,72.0,True,2950.0,31.51,,72.0,,True,28.39,"Composition: 72% cotton, 25% polyester, 3% other fibres",,2026-03-22,93.62,comparison_shirtsl765.html,Men
3277401,COMFORT TEXTURED SHIRT - Navy / White | ZARA United States,GENERAL,Navy / White,59.9,,65.0,True,2950.0,31.51,,65.0,,True,28.39,"Composition: 65% cotton, 35% polyester | 65% cotton | 35% polyester | 35% RCS-certified recycled polyester | 65% OCS certified organically grown cotton",Turkey,2026-03-22,93.62,comparison_shirtsl765.html,Men
1063411,REGULAR FIT LINEN-COTTON SHIRT - Blue / White | ZARA United States,GENERAL,Blue / White,59.9,,59.0,True,2950.0,31.51,,59.0,,True,28.39,"Composition: 59% linen, 41% cotton | 59% linen | 41% cotton | 59% certified European grown linen | 41% OCS certified organically grown cotton",Bangladesh,2026-03-22,93.62,comparison_shirtsl765.html,Men
6987435,WASHED STRIPED BOXY FIT POLO SHIRT - Light blue | ZARA United States,GENERAL,Light blue,59.9,,100.0,True,2950.0,31.51,,100.0,,True,28.39,Composition: 100% cotton | 100% cotton,Bangladesh,2026-03-22,93.62,comparison_shirtsl765.html,Men
4493144,REGULAR FIT SHIRT - Black | ZARA United States,GENERAL,Black,69.9,,60.0,True,3950.0,42.19,,60.0,,True,27.71,"Composition: 60% cotton, 40% polyester",,2026-03-22,93.62,comparison_shirtsl765.html,Men
4333476,TEXTURED WEAVE SHIRT - Ecru | ZARA United States,GENERAL,Ecru,59.9,,74.0,True,2950.0,31.51,,74.0,,True,28.39,"Composition: 74% cotton, 26% polyester | 74% cotton | 26% polyester | 26% RCS-certified recycled polyester | 74% OCS certified organically grown cotton",Turkey,2026-03-22,93.62,comparison_shirtsl765.html,Men
4364653,RELAXED FIT FLOWY SHIRT - Brown | ZARA United States,GENERAL,Brown,69.9,,87.0,True,3950.0,42.19,,87.0,,True,27.71,"Composition: 87% lyocell, 13% polyester | 13% polyester",Morocco,2026-03-22,93.62,comparison_shirtsl765.html,Men
3715204,RELAXED FIT FLOWY SHIRT - Mink brown | ZARA United States,GENERAL,Mink brown,59.9,,72.0,True,2950.0,31.51,,72.0,,True,28.39,"Composition: 72% lyocell, 28% polyester | 28% polyester",Cambodia,2026-03-22,93.62,comparison_shirtsl765.html,Men
4547844,PLAID CROPPED FIT SHIRT - Green stripe | ZARA United States,GENERAL,Green stripe,59.9,,37.0,True,2950.0,31.51,,37.0,,True,28.39,"Composition: 37% viscose, 27% cotton, 22% polyester, 14% polyamide | 27% cotton | 22% polyester | 22% RCS-certified recycled polyester | 27% OCS certified organically grown cotton",Morocco,2026-03-22,93.62,comparison_shirtsl765.html,Men
6085470,RELAXED FIT PLAID TEXT SHIRT - Light blue | ZARA United States,GENERAL,Light blue,59.9,,100.0,True,2950.0,31.51,,100.0,,True,28.39,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Morocco,2026-03-22,93.62,comparison_shirtsl765.html,Men
4302310,PLAID EMBROIDERED CROPPED SHIRT - Blue | ZARA United States,GENERAL,Blue,59.9,,100.0,True,2950.0,31.51,,100.0,,True,28.39,Composition: 100% cotton,,2026-03-22,93.62,comparison_shirtsl765.html,Men
6085410,WASHED PRINTED SHIRT - White | ZARA United States,GENERAL,White,59.9,,100.0,True,2950.0,31.51,,100.0,,True,28.39,Composition: 100% cotton,,2026-03-22,93.62,comparison_shirtsl765.html,Men
975649,REGULAR FIT TEXTURED SHIRT - White | ZARA United States,GENERAL,White,79.9,,100.0,True,4350.0,46.46,,100.0,,True,33.44,Composition: 100% cotton | 100% cotton | 50% OCS certified organically grown cotton,Egypt,2026-03-22,93.62,comparison_shirtsl765.html,Men
7545573,COTTON PLAID SHIRT - Blue / White | ZARA United States,GENERAL,Blue / White,69.9,,100.0,True,3950.0,42.19,,100.0,,True,27.71,Composition: 100% cotton,,2026-03-22,93.62,comparison_shirtsl765.html,Men
5070904,100% LINEN RELAXED FIT SHIRT - Light beige | ZARA United States,GENERAL,Light beige,69.9,,100.0,True,3950.0,42.19,,100.0,,True,27.71,100% LINEN RELAXED FIT SHIRT | Composition: 100% linen | / 100% LINEN RELAXED FIT SHIRT,,2026-03-22,93.62,comparison_shirtsl765.html,Men
4286184,FLOWY STRIPED SHIRT - Light blue | ZARA United States,GENERAL,Light blue,59.9,,89.0,True,2950.0,31.51,,89.0,,True,28.39,"Composition: 89% viscose, 11% polyester | 11% polyester",Morocco,2026-03-22,93.62,comparison_shirtsl765.html,Men
4428823,WASHED RELAXED FIT POCKET SHIRT - Blue / Indigo | ZARA United States,GENERAL,Blue / Indigo,69.9,,100.0,True,3950.0,42.19,,100.0,,True,27.71,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Morocco,2026-03-22,93.62,comparison_shirtsl765.html,Men
7545403,PLAID SHIRT WITH POCKETS - Gray / Tan | ZARA United States,GENERAL,Gray / Tan,69.9,,100.0,True,3950.0,42.19,,100.0,,True,27.71,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-03-22,93.62,comparison_shirtsl765.html,Men
1437470,WASHED BOXY FIT SHIRT - Light blue | ZARA United States,GENERAL,Light blue,59.9,,100.0,True,2950.0,31.51,,100.0,,True,28.39,Composition: 100% cotton | 100% cotton,Bangladesh,2026-03-22,93.62,comparison_shirtsl765.html,Men
4462213,RELAXED FIT PLAID SHIRT - taupe brown | ZARA United States,GENERAL,taupe brown,69.9,,46.0,True,3950.0,42.19,,46.0,,True,27.71,"Composition: 46% cotton, 22% polyester, 20% viscose, 12% polyamide | 46% cotton | 22% polyester | 22% RCS-certified recycled polyester | 46% OCS certified organically grown cotton",Morocco,2026-03-22,93.62,comparison_shirtsl765.html,Men
975402,RELAXED FIT STRIPED JACQUARD SHIRT - Blue | ZARA United States,GENERAL,Blue,69.9,,100.0,True,3950.0,42.19,,100.0,,True,27.71,Composition: 100% cotton | 100% cotton,Egypt,2026-03-22,93.62,comparison_shirtsl765.html,Men
4313023,FLOWY RELAXED FIT PANTS - Printed | ZARA United States,GENERAL,Printed,129.0,,100.0,True,7550.0,80.65,,100.0,,True,48.35,95% polyester,Morocco,2026-03-22,93.62,comparison_rousers,Men
7147436,RELAXED FIT TEXTURED PANTS - Light beige | ZARA United States,GENERAL,Light beige,69.9,,78.0,True,3950.0,42.19,,78.0,,True,27.71,"Composition: 78% cotton, 22% polyester | 78% cotton | 22% polyester",Bangladesh,2026-03-22,93.62,comparison_rousers,Men
4027204,RELAXED FIT FLOWY PANTS - Mink brown | ZARA United States,GENERAL,Mink brown,59.9,,72.0,True,2950.0,31.51,,72.0,,True,28.39,"Composition: 72% lyocell, 28% polyester | 28% polyester",Cambodia,2026-03-22,93.62,comparison_rousers,Men
4060430,RELAXED FIT WRAP CLOSURE PANTS - Light gray | ZARA United States,GENERAL,Light gray,59.9,,100.0,True,,,,,,,,Composition: 100% cotton | 100% cotton | 25% RCS-certified recycled cotton | 75% OCS certified organically grown cotton,Pakistan,2026-03-22,93.62,comparison_rousers,Men
706950,RELAXED FIT PLEATED PANTS - Black | ZARA United States,GENERAL,Black,79.9,,64.0,True,4350.0,46.46,,64.0,,True,33.44,"Composition: 64% polyester, 34% viscose, 2% elastane | 64% polyester | 64% RCS-certified recycled polyester",Turkey,2026-03-22,93.62,comparison_rousers,Men
5070902,100% LINEN RELAXED FIT PANTS - Light beige | ZARA United States,GENERAL,Light beige,79.9,,100.0,True,4350.0,46.46,,100.0,,True,33.44,100% LINEN RELAXED FIT PANTS | Composition: 100% linen | / 100% LINEN RELAXED FIT PANTS | 100% linen,Bangladesh,2026-03-22,93.62,comparison_rousers,Men
761440,BASIC RELAXED FIT JOGGING PANTS - Black | ZARA United States,GENERAL,Black,49.9,,64.0,True,2550.0,27.24,,64.0,,True,22.66,"Composition: 64% cotton, 36% polyester | 64% cotton | 36% polyester | 33% RCS-certified recycled polyester | 22% RCS-certified recycled cotton | 42% OCS certified organically grown cotton",Turkey,2026-03-22,93.62,comparison_rousers,Men
4470460,RELAXED FIT COTTON - LINEN PANTS - Light beige | ZARA United States,GENERAL,Light beige,59.9,,72.0,True,2950.0,31.51,,72.0,,True,28.39,"Composition: 72% cotton, 28% linen | 72% cotton | 28% linen | 52% RCS-certified recycled cotton",Morocco,2026-03-22,93.62,comparison_rousers,Men
6861391,RELAXED FIT PLEATED PANTS - Oyster-white | ZARA United States,GENERAL,Oyster-white,79.9,,75.0,True,4350.0,46.46,,75.0,,True,33.44,"Composition: 75% polyester, 19% viscose, 6% elastane | 75% polyester",Turkey,2026-03-22,93.62,comparison_rousers,Men
3991445,RELAXED FIT PINSTRIPE CHINO PANTS - Ecru | ZARA United States,GENERAL,Ecru,79.9,,100.0,True,4350.0,46.46,,100.0,,True,33.44,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-03-22,93.62,comparison_rousers,Men
5854412,RELAXED FIT TEXTURED SUIT WIDE-LEG PANTS - Brown / Taupe | ZARA United States,GENERAL,Brown / Taupe,99.9,,63.0,True,,,,,,,,"Composition: 63% polyester, 27% viscose, 8% wool, 2% elastane | 63% polyester | 8% wool | 8% RWS certified wool | 63% RCS-certified recycled polyester",China,2026-03-22,93.62,comparison_rousers,Men
2634235,RELAXED FIT FLOWY PANTS - Navy blue | ZARA United States,GENERAL,Navy blue,69.9,,93.0,True,3950.0,42.19,,93.0,,True,27.71,"Composition: 93% viscose, 7% polyester | 7% polyester",Bangladesh,2026-03-22,93.62,comparison_rousers,Men
4442423,CONTRAST STRIPE BAND PANTS - Red | ZARA United States,GENERAL,Red,59.9,,100.0,True,2950.0,31.51,,100.0,,True,28.39,100% cotton | 90% polyester | 90% RCS-certified recycled polyester | 100% OCS certified organically grown cotton,Bangladesh,2026-03-22,93.62,comparison_rousers,Men
4512653,FLOWY PLEATED PANTS - Ecru | ZARA United States,GENERAL,Ecru,79.9,,87.0,True,4350.0,46.46,,87.0,,True,33.44,"Composition: 87% lyocell, 13% polyester | 13% polyester",Morocco,2026-03-22,93.62,comparison_rousers,Men
4048471,RELAXED FIT PINSTRIPE CHINO PANTS - Ecru | ZARA United States,GENERAL,Ecru,79.9,,8.0,True,4350.0,46.46,,100.0,,True,33.44,"Relaxed fit pants made from a cotton and 8% hemp blend fabric. Waist with front pleats. Front pockets and back welt pockets. Washed effect. Front zip and button closure. | Composition: 92% cotton, 8% hemp | 92% cotton | 20% RCS-certified recycled cotton | 72% OCS certified organically grown cotton",Pakistan,2026-03-22,93.62,comparison_rousers,Men
5070204,HERRINGBONE WOOL BLEND SUIT PANTS - Gray | ZARA United States,GENERAL,Gray,79.9,,65.0,True,4350.0,46.46,,65.0,,True,33.44,65% polyester | 35% wool | 100% polyester | 35% RCS-certified recycled wool | 65% RCS-certified recycled polyester | 100% RCS-certified recycled polyester,China,2026-03-22,93.62,comparison_rousers,Men
122235,FLOWY RELAXED FIT PANTS - Black | ZARA United States,GENERAL,Black,69.9,,93.0,True,3950.0,42.19,,93.0,,True,27.71,"Composition: 93% viscose, 7% polyester | 7% polyester",Bangladesh,2026-03-22,93.62,comparison_rousers,Men
4550304,STRUCTURED COTTON - LINEN PANTS - Navy blue | ZARA United States,GENERAL,Navy blue,79.9,,90.0,True,4350.0,46.46,,90.0,,True,33.44,"Composition: 90% cotton, 10% linen | 90% cotton | 10% linen",Morocco,2026-03-22,93.62,comparison_rousers,Men
6987450,RELAXED FIT CHINO PANTS WITH BELT LOOPS - Khaki | ZARA United States,GENERAL,Khaki,79.9,,100.0,True,4350.0,46.46,,100.0,,True,33.44,Composition: 100% cotton | 100% cotton | 25% RCS-certified recycled cotton,Bangladesh,2026-03-22,93.62,comparison_rousers,Men
3991433,RELAXED FIT PINSTRIPE PANTS - Blue | ZARA United States,GENERAL,Blue,79.9,,100.0,True,4350.0,46.46,,100.0,,True,33.44,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-03-22,93.62,comparison_rousers,Men
3284409,TEXTURED KNIT PANTS - Navy blue | ZARA United States,GENERAL,Navy blue,79.9,,100.0,True,4350.0,46.46,,100.0,,True,33.44,Composition: 100% cotton | 100% cotton,Bangladesh,2026-03-22,93.62,comparison_rousers,Men
4146674,WOOL PLEATED PANTS - Ecru | ZARA United States,GENERAL,Ecru,99.9,,59.0,True,5550.0,59.28,,59.0,,True,40.62,"Composition: 59% polyester, 41% wool | 59% polyester | 41% wool | 41% RWS certified wool | 59% RCS-certified recycled polyester",Morocco,2026-03-22,93.62,comparison_rousers,Men
5862111,RELAXED FIT PLEATED PANTS - Oyster-white | ZARA United States,GENERAL,Oyster-white,99.9,,100.0,True,5550.0,59.28,,100.0,,True,40.62,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-03-22,93.62,comparison_rousers,Men
4365456,WASHED RELAXED FIT CHINO PANTS - Gray | ZARA United States,GENERAL,Gray,79.9,,100.0,True,4350.0,46.46,,100.0,,True,33.44,Composition: 100% cotton,,2026-03-22,93.62,comparison_rousers,Men
1564110,PINSTRIPE SUIT PANTS - Anthracite Gray | ZARA United States,GENERAL,Anthracite Gray,79.9,,23.0,True,4350.0,46.46,,23.0,,True,33.44,"Relaxed fit pants made from 23% wool fabric. Front pockets and back double-welt pockets with button. Front zip and button closure. | Composition: 60% polyester, 23% wool, 17% viscose | 60% polyester | 23% wool | 23% RWS certified wool | 60% RCS-certified recycled polyester",Turkey,2026-03-22,93.62,comparison_rousers,Men
3918426,CONTRAST STRIPE TEXTURED JOGGER PANTS - Ecru | ZARA United States,GENERAL,Ecru,79.9,,95.0,True,4350.0,46.46,,95.0,,True,33.44,95% polyester | 100% polyester | 95% RCS-certified recycled polyester | 100% RCS-certified recycled polyester,Bangladesh,2026-03-22,93.62,comparison_rousers,Men
122400,CARGO PANTS WITH POCKETS - Brown | ZARA United States,GENERAL,Brown,79.9,,100.0,True,,,,,,,,Composition: 100% cotton,,2026-03-22,93.62,comparison_rousers,Men
155315,FAUX LEATHER RELAXED FIT PANTS - Black | ZARA United States,GENERAL,Black,79.9,,100.0,True,4350.0,46.46,,100.0,,True,33.44,100% polyester | 100% cotton | 100% RCS-certified recycled polyester | 100% OCS certified organically grown cotton,China,2026-03-22,93.62,comparison_rousers,Men
3918305,PARACHUTE CARGO PANTS - Gray | ZARA United States,GENERAL,Gray,79.9,,100.0,True,4350.0,46.46,,100.0,,True,33.44,Composition: 100% cotton | 100% cotton,China,2026-03-22,93.62,comparison_rousers,Men
4036070,RELAXED FIT PLEATED PANTS - Sand | ZARA United States,GENERAL,Sand,79.9,,67.0,True,4350.0,46.46,,67.0,,True,33.44,"Composition: 67% polyester, 27% viscose, 6% elastane | 67% polyester | 67% RCS-certified recycled polyester",Morocco,2026-03-22,93.62,comparison_rousers,Men
6861735,RELAXED FIT PANTS - Light beige | ZARA United States,GENERAL,Light beige,69.9,,100.0,True,3950.0,42.19,,100.0,,True,27.71,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-03-22,93.62,comparison_rousers,Men
1195466,RELAXED FIT LINEN - VISCOSE PANTS - Black | ZARA United States,GENERAL,Black,69.9,,52.0,True,3950.0,42.19,,52.0,,True,27.71,"Composition: 52% linen, 48% viscose | 52% linen | 52% certified European grown linen",Bangladesh,2026-03-22,93.62,comparison_rousers,Men
1195235,FLOWY RELAXED FIT PANTS - Brown / Taupe | ZARA United States,GENERAL,Brown / Taupe,59.9,,93.0,True,,,,,,,,"Composition: 93% viscose, 7% polyester | 7% polyester",Bangladesh,2026-03-22,93.62,comparison_rousers,Men
3918440,CONTRAST STRIPES TECHNICAL JOGGER PANTS - Red | ZARA United States,GENERAL,Red,59.9,,100.0,True,2950.0,31.51,,100.0,,True,28.39,,Bangladesh,2026-03-22,93.62,comparison_rousers,Men
1195462,FLOWY PLEATED PANTS - Olive green | ZARA United States,GENERAL,Olive green,59.9,,89.0,True,2950.0,31.51,,89.0,,True,28.39,"Composition: 89% lyocell, 11% polyester | 11% polyester",Bangladesh,2026-03-22,93.62,comparison_rousers,Men
5085100,RELAXED FIT SEQUIN PANTS - Dark navy | ZARA United States,GENERAL,Dark navy,179.0,,18.0,True,10950.0,116.96,,18.0,,True,62.04,"Composition: 68% polyester, 18% viscose, 14% wool | 68% polyester | 14% wool | 14% RCS-certified recycled wool | 68% RCS-certified recycled polyester",China,2026-03-22,93.62,comparison_rousers,Men
3991466,PLEATED DENIM CHINO PANTS - Indigo | ZARA United States,GENERAL,Indigo,99.9,,100.0,True,5550.0,59.28,,100.0,,True,40.62,Composition: 100% cotton | 100% cotton | 20% RCS-certified recycled cotton | 80% OCS certified organically grown cotton,Turkey,2026-03-22,93.62,comparison_rousers,Men
7563404,RELAXED FIT STUDDED PANTS - Sand / Marl | ZARA United States,GENERAL,Sand / Marl,99.9,,100.0,True,5550.0,59.28,,100.0,,True,40.62,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-03-22,93.62,comparison_rousers,Men
1564115,FLOWY PLEATED BELTED PANTS - Mid-green | ZARA United States,GENERAL,Mid-green,99.9,,60.0,True,5550.0,59.28,,60.0,,True,40.62,"Composition: 60% lyocell, 40% cotton | 40% cotton",Turkey,2026-03-22,93.62,comparison_rousers,Men
6096324,COLOR BLOCK TECHNICAL SOCCER PANTS - Burgundy | ZARA United States,GENERAL,Burgundy,89.9,,95.0,True,5550.0,59.28,,95.0,,True,30.62,,,2026-03-22,93.62,comparison_rousers,Men
4514426,RELAXED FIT PLEATED CHINO PANTS - Beige | ZARA United States,GENERAL,Beige,79.9,,100.0,True,4350.0,46.46,,100.0,,True,33.44,100% cotton | 55% cotton | 45% polyester,Turkey,2026-03-22,93.62,comparison_rousers,Men
6917416,RELAXED FIT PLEATED PANTS - Brown | ZARA United States,GENERAL,Brown,79.9,,98.0,True,4350.0,46.46,,98.0,,True,33.44,"Composition: 98% cotton, 2% elastane | 98% cotton",Morocco,2026-03-22,93.62,comparison_rousers,Men
4575425,MULTI-POCKET PANTS - Dark gray | ZARA United States,GENERAL,Dark gray,79.9,,100.0,True,4350.0,46.46,,100.0,,True,33.44,Composition: 100% cotton | 100% cotton | 70% RCS-certified recycled cotton | 30% OCS certified organically grown cotton,Cambodia,2026-03-22,93.62,comparison_rousers,Men
1437361,TECHNICAL WIDE FIT JOGGER PANTS - Dark gray | ZARA United States,GENERAL,Dark gray,47.94,79.9,-40.0,True,2050.0,21.9,4350.0,-52.0,52.87,True,26.04,"Composition: 68% polyester, 24% viscose, 8% elastane | 68% polyester | 68% RCS-certified recycled polyester",China,2026-03-22,93.62,comparison_rousers,Men
108406,STUDDED CARPENTER PANTS - Navy blue | ZARA United States,GENERAL,Navy blue,79.9,,99.0,True,4350.0,46.46,,99.0,,True,33.44,"Composition: 99% cotton, 1% elastane | 99% cotton | 70% OCS certified organically grown cotton | 29% RCS-certified recycled cotton",Bangladesh,2026-03-22,93.62,comparison_rousers,Men
3286420,WASHED RELAXED FIT PANTS - Gray / Blue | ZARA United States,GENERAL,Gray / Blue,69.9,,100.0,True,3950.0,42.19,,100.0,,True,27.71,100% cotton | 65% polyester | 35% cotton,Cambodia,2026-03-22,93.62,comparison_rousers,Men
4387340,TECHNICAL RELAXED FIT PANTS - Faded blue | ZARA United States,GENERAL,Faded blue,69.9,,100.0,True,4350.0,46.46,,100.0,,True,23.44,,China,2026-03-22,93.62,comparison_rousers,Men
4575430,RELAXED FIT CARGO PANTS - Black | ZARA United States,GENERAL,Black,69.9,,100.0,True,3950.0,42.19,,100.0,,True,27.71,Composition: 100% cotton | 100% cotton | 70% RCS-certified recycled cotton | 30% OCS certified organically grown cotton,Cambodia,2026-03-22,93.62,comparison_rousers,Men
4277029,RELAXED FIT FLOWY PANTS - Brown | ZARA United States,GENERAL,Brown,59.9,,88.0,True,2950.0,31.51,,88.0,,True,28.39,"Composition: 88% modal, 12% polyester | 12% polyester",Morocco,2026-03-22,93.62,comparison_rousers,Men
4365403,RELAXED FIT COTTON - LINEN PANTS - Black / White | ZARA United States,GENERAL,Black / White,59.9,,19.0,True,2950.0,31.51,,19.0,,True,28.39,"Relaxed fit pants made of a fabric blend with cotton and 19% linen. Waist with front pleat detail. Front pockets and back patch pockets. Front zip and button closure. | Composition: 81% cotton, 19% linen | 81% cotton | 19% linen",Bangladesh,2026-03-22,93.62,comparison_rousers,Men
108310,RELAXED FIT CARGO PANTS - Light khaki | ZARA United States,GENERAL,Light khaki,41.94,69.9,-40.0,True,2350.0,25.1,2950.0,-20.0,20.34,True,16.84,"Composition: 98% cotton, 2% elastane | 98% cotton",Bangladesh,2026-03-22,93.62,comparison_rousers,Men
1195460,RELAXED FIT PANTS - Pale pink | ZARA United States,GENERAL,Pale pink,79.9,,98.0,True,4350.0,46.46,,98.0,,True,33.44,"Composition: 98% cotton, 2% elastane | 98% cotton",Bangladesh,2026-03-22,93.62,comparison_rousers,Men
4630774,RELAXED FIT PANTS WITH BELT LOOPS - Brown | ZARA United States,GENERAL,Brown,69.9,,100.0,True,3950.0,42.19,,100.0,,True,27.71,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Morocco,2026-03-22,93.62,comparison_rousers,Men
4340736,RELAXED FIT SUIT PANTS - Ecru / Khaki | ZARA United States,GENERAL,Ecru / Khaki,79.9,,92.0,True,4350.0,46.46,,92.0,,True,33.44,"Composition: 92% modal, 8% polyester | 8% polyester",Morocco,2026-03-22,93.62,comparison_rousers,Men
4264640,PLEATED CHINO PANTS - Sand | ZARA United States,GENERAL,Sand,99.9,,100.0,True,5550.0,59.28,,100.0,,True,40.62,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Morocco,2026-03-22,93.62,comparison_rousers,Men
6917405,PLEATED CHINO PANTS - Green | ZARA United States,GENERAL,Green,79.9,,98.0,True,4350.0,46.46,,98.0,,True,33.44,"Composition: 98% cotton, 2% elastane | 98% cotton",Morocco,2026-03-22,93.62,comparison_rousers,Men
8054402,RELAXED FIT INTERLOCK JOGGING PANTS - Mint | ZARA United States,GENERAL,Mint,79.9,,57.0,True,4350.0,46.46,,57.0,,True,33.44,"Composition: 57% cotton, 43% polyester | 57% cotton | 43% polyester | 43% RCS-certified recycled polyester | 34% RCS-certified recycled cotton | 23% OCS certified organically grown cotton",Cambodia,2026-03-22,93.62,comparison_rousers,Men
8062451,RELAXED FIT CHINO PANTS WITH BELT LOOPS - Blue | ZARA United States,GENERAL,Blue,79.9,,100.0,True,4350.0,46.46,,100.0,,True,33.44,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Bangladesh,2026-03-22,93.62,comparison_rousers,Men
6861400,WASHED RELAXED FIT PANTS - Light green | ZARA United States,GENERAL,Light green,79.9,,100.0,True,4350.0,46.46,,100.0,,True,33.44,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-03-22,93.62,comparison_rousers,Men
4044111,RELAXED FIT PLEATED PANTS AARON LEVINE X ZARA - Black | ZARA United States,GENERAL,Black,119.0,,100.0,True,6550.0,69.96,,100.0,,True,49.04,Composition: 100% cotton,,2026-03-22,93.62,comparison_rousers,Men
840453,FLOCKED STRIPED RELAXED FIT PANTS - Billiard green | ZARA United States,GENERAL,Billiard green,119.0,,100.0,True,6550.0,69.96,,100.0,,True,49.04,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-03-22,93.62,comparison_rousers,Men
4154228,WASHED EFFECT SUIT PANTS - Taupe gray | ZARA United States,GENERAL,Taupe gray,79.9,,98.0,True,4350.0,46.46,,98.0,,True,33.44,"Composition: 98% cotton, 2% elastane | 98% cotton",Morocco,2026-03-22,93.62,comparison_rousers,Men
