Product_ID,name,Category,colour_from_title,US_price_current_usd,US_price_original_usd,US_discount_pct_display,US_on_sale,IN_price_current_inr,IN_price_current_usd,IN_price_original_inr,IN_discount_pct_display,IN_discount_pct_calc,IN_on_sale,Savings_USD,materials_text,made_in,date,exchange_rate
03991466,PLEATED DENIM CHINO PANTS - Indigo | ZARA United States,GENERAL,Indigo,99.9,, 100,True,5550.0,59.28,, 100,,True,40.62,Composition: 100% cotton | 100% cotton | 20% RCS-certified recycled cotton | 80% OCS certified organically grown cotton,Turkey,2026-03-22,93.62
07563404,RELAXED FIT STUDDED PANTS - Sand / Marl | ZARA United States,GENERAL,Sand / Marl,99.9,, 100,True,5550.0,59.28,, 100,,True,40.62,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-03-22,93.62
01564115,FLOWY PLEATED BELTED PANTS - Mid-green | ZARA United States,GENERAL,Mid-green,99.9,, 60,True,5550.0,59.28,, 60,,True,40.62,"Composition: 60% lyocell, 40% cotton | 40% cotton",Turkey,2026-03-22,93.62
06096324,COLOR BLOCK TECHNICAL SOCCER PANTS - Burgundy | ZARA United States,GENERAL,Burgundy,89.9,, 95,True,5550.0,59.28,, 95,,True,30.62,,,2026-03-22,93.62
04514426,RELAXED FIT PLEATED CHINO PANTS - Beige | ZARA United States,GENERAL,Beige,79.9,,"
100",True,4350.0,46.46,,"
100",,True,33.44,100% cotton | 55% cotton | 45% polyester,Turkey,2026-03-22,93.62
06917416,RELAXED FIT PLEATED PANTS - Brown | ZARA United States,GENERAL,Brown,79.9,, 98,True,4350.0,46.46,, 98,,True,33.44,"Composition: 98% cotton, 2% elastane | 98% cotton",Morocco,2026-03-22,93.62
04575425,MULTI-POCKET PANTS - Dark gray | ZARA United States,GENERAL,Dark gray,79.9,, 100,True,4350.0,46.46,, 100,,True,33.44,Composition: 100% cotton | 100% cotton | 70% RCS-certified recycled cotton | 30% OCS certified organically grown cotton,Cambodia,2026-03-22,93.62
01437361,TECHNICAL WIDE FIT JOGGER PANTS - Dark gray | ZARA United States,GENERAL,Dark gray,47.94,79.9,-40,True,2050.0,21.9,4350.0,-52,52.87,True,26.04,"Composition: 68% polyester, 24% viscose, 8% elastane | 68% polyester | 68% RCS-certified recycled polyester",China,2026-03-22,93.62
00108406,STUDDED CARPENTER PANTS - Navy blue | ZARA United States,GENERAL,Navy blue,79.9,, 99,True,4350.0,46.46,, 99,,True,33.44,"Composition: 99% cotton, 1% elastane | 99% cotton | 70% OCS certified organically grown cotton | 29% RCS-certified recycled cotton",Bangladesh,2026-03-22,93.62
03286420,WASHED RELAXED FIT PANTS - Gray / Blue | ZARA United States,GENERAL,Gray / Blue,69.9,,"
100",True,3950.0,42.19,,"
100",,True,27.71,100% cotton | 65% polyester | 35% cotton,Cambodia,2026-03-22,93.62
04387340,TECHNICAL RELAXED FIT PANTS - Faded blue | ZARA United States,GENERAL,Faded blue,69.9,, 100,True,4350.0,46.46,, 100,,True,23.44,,China,2026-03-22,93.62
04575430,RELAXED FIT CARGO PANTS - Black | ZARA United States,GENERAL,Black,69.9,, 100,True,3950.0,42.19,, 100,,True,27.71,Composition: 100% cotton | 100% cotton | 70% RCS-certified recycled cotton | 30% OCS certified organically grown cotton,Cambodia,2026-03-22,93.62
04277029,RELAXED FIT FLOWY PANTS - Brown | ZARA United States,GENERAL,Brown,59.9,, 88,True,2950.0,31.51,, 88,,True,28.39,"Composition: 88% modal, 12% polyester | 12% polyester",Morocco,2026-03-22,93.62
04365403,RELAXED FIT COTTON - LINEN PANTS - Black / White | ZARA United States,GENERAL,Black / White,59.9,, 19,True,2950.0,31.51,, 19,,True,28.39,"Relaxed fit pants made of a fabric blend with cotton and 19% linen. Waist with front pleat detail. Front pockets and back patch pockets. Front zip and button closure. | Composition: 81% cotton, 19% linen | 81% cotton | 19% linen",Bangladesh,2026-03-22,93.62
00108310,RELAXED FIT CARGO PANTS - Light khaki | ZARA United States,GENERAL,Light khaki,41.94,69.9,-40,True,2350.0,25.1,2950.0,-20,20.34,True,16.84,"Composition: 98% cotton, 2% elastane | 98% cotton",Bangladesh,2026-03-22,93.62
01195460,RELAXED FIT PANTS - Pale pink | ZARA United States,GENERAL,Pale pink,79.9,, 98,True,4350.0,46.46,, 98,,True,33.44,"Composition: 98% cotton, 2% elastane | 98% cotton",Bangladesh,2026-03-22,93.62
04630774,RELAXED FIT PANTS WITH BELT LOOPS - Brown | ZARA United States,GENERAL,Brown,69.9,, 100,True,3950.0,42.19,, 100,,True,27.71,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Morocco,2026-03-22,93.62
04340736,RELAXED FIT SUIT PANTS - Ecru / Khaki | ZARA United States,GENERAL,Ecru / Khaki,79.9,, 92,True,4350.0,46.46,, 92,,True,33.44,"Composition: 92% modal, 8% polyester | 8% polyester",Morocco,2026-03-22,93.62
04264640,PLEATED CHINO PANTS - Sand | ZARA United States,GENERAL,Sand,99.9,, 100,True,5550.0,59.28,, 100,,True,40.62,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Morocco,2026-03-22,93.62
06917405,PLEATED CHINO PANTS - Green | ZARA United States,GENERAL,Green,79.9,, 98,True,4350.0,46.46,, 98,,True,33.44,"Composition: 98% cotton, 2% elastane | 98% cotton",Morocco,2026-03-22,93.62
08054402,RELAXED FIT INTERLOCK JOGGING PANTS - Mint | ZARA United States,GENERAL,Mint,79.9,, 57,True,4350.0,46.46,, 57,,True,33.44,"Composition: 57% cotton, 43% polyester | 57% cotton | 43% polyester | 43% RCS-certified recycled polyester | 34% RCS-certified recycled cotton | 23% OCS certified organically grown cotton",Cambodia,2026-03-22,93.62
08062451,RELAXED FIT CHINO PANTS WITH BELT LOOPS - Blue | ZARA United States,GENERAL,Blue,79.9,, 100,True,4350.0,46.46,, 100,,True,33.44,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Bangladesh,2026-03-22,93.62
06861400,WASHED RELAXED FIT PANTS - Light green | ZARA United States,GENERAL,Light green,79.9,, 100,True,4350.0,46.46,, 100,,True,33.44,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-03-22,93.62
04044111,RELAXED FIT PLEATED PANTS AARON LEVINE X ZARA - Black | ZARA United States,GENERAL,Black,119.0,, 100,True,6550.0,69.96,, 100,,True,49.04,Composition: 100% cotton,,2026-03-22,93.62
00840453,FLOCKED STRIPED RELAXED FIT PANTS - Billiard green | ZARA United States,GENERAL,Billiard green,119.0,, 100,True,6550.0,69.96,, 100,,True,49.04,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-03-22,93.62
04154228,WASHED EFFECT SUIT PANTS - Taupe gray | ZARA United States,GENERAL,Taupe gray,79.9,, 98,True,4350.0,46.46,, 98,,True,33.44,"Composition: 98% cotton, 2% elastane | 98% cotton",Morocco,2026-03-22,93.62
01437448,TIE-DYE PRINT PLEATED PANTS - Beige | ZARA United States,GENERAL,Beige,119.0,, 57,True,6550.0,69.96,, 57,,True,49.04,"Composition: 57% cotton, 27% linen, 16% lyocell | 57% cotton | 27% linen | 57% RCS-certified recycled cotton",China,2026-03-22,93.62
05862420,KEYCHAIN PRINT PANTS - Ice | ZARA United States,GENERAL,Ice,99.9,, 100,True,5550.0,59.28,, 100,,True,40.62,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-03-22,93.62
04191837,PINSTRIPE SUIT PANTS - Black | ZARA United States,GENERAL,Black,79.9,, 51,True,4350.0,46.46,, 51,,True,33.44,"Composition: 51% polyester, 33% viscose, 14% wool, 2% elastane | 51% polyester | 14% wool | 14% RWS certified wool | 51% RCS-certified recycled polyester",Morocco,2026-03-22,93.62
05862308,TEXTURED JACQUARD PANTS - Black | ZARA United States,GENERAL,Black,79.9,, 100,True,4350.0,46.46,, 100,,True,33.44,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-03-22,93.62
06981336,PLAID RELAXED FIT PANTS - Beige | ZARA United States,GENERAL,Beige,79.9,, 24,True,4350.0,46.46,, 24,,True,33.44,"Relaxed fit pants made from 24% wool fabric. Waist with front pleat detail. Front pockets and back welt pockets. Front zip and hidden metal hook closure. | Composition: 33% polyester, 31% acrylic, 24% wool, 7% cotton, 5% other fibres | 33% polyester | 24% wool | 7% cotton | 24% RCS-certified recycled wool | 7% RCS-certified recycled cotton | 33% RCS-certified recycled polyester",Morocco,2026-03-22,93.62
01195400,RELAXED BALLOON FIT PLEATED PANTS - Black | ZARA United States,GENERAL,Black,79.9,, 100,True,4350.0,46.46,, 100,,True,33.44,Composition: 100% cotton,,2026-03-22,93.62
09494026,FLOWY RELAXED FIT PANTS - White | ZARA United States,GENERAL,White,69.9,, 55,True,3950.0,42.19,, 55,,True,27.71,"Composition: 55% cotton, 42% lyocell, 3% elastane | 55% cotton | 55% OCS certified organically grown cotton",Morocco,2026-03-22,93.62
03715201,RELAXED FIT FLOCKED PANTS - Gray | ZARA United States,GENERAL,Gray,79.9,,"
100",True,4350.0,46.46,,"
100",,True,33.44,100% cotton | 100% RCS-certified recycled cotton,Cambodia,2026-03-22,93.62
05320204,RELAXED FIT PINSTRIPE PANTS - Navy blue | ZARA United States,GENERAL,Navy blue,69.9,, 66,True,3950.0,42.19,, 66,,True,27.71,"Composition: 66% polyester, 31% viscose, 3% elastane | 66% polyester",China,2026-03-22,93.62
03046409,RELAXED FIT PANTS WITH TWISTED SEAM - Anthracite grey | ZARA United States,GENERAL,Anthracite grey,59.9,, 100,True,2950.0,31.51,, 100,,True,28.39,Composition: 100% cotton | 100% cotton | 100% RCS-certified recycled cotton,China,2026-03-22,93.62
